ID;Vraag;Volwassenheidsniveau 1;Volwassenheidsniveau 2;Volwassenheidsniveau 3;Volwassenheidsniveau 4;Volwassenheidsniveau 5
SM.02;Alle gebruikers (intern, extern en tijdelijk) en hun activiteiten op it-systemen moeten uniek en identificeerbaar zijn. Het management is hoofd van voor de regelmatige controle van de lijst met actieve id’s in relevante applicaties. Dit is nodig om te bepalen of unieke gebruiker-id’s zijn doorgevoerd, zodat activiteiten traceerbaar zijn. Daarnaast moet het management ervoor zorgen dat algemene- en systeemaccounts geblokkeerd zijn of op andere wijze beschermd zijn. Alle onjuiste of inactieve gebruiker-id’s die tijdens het controlewerkwijze worden opgemerkt, worden direct gedeactiveerd.;Er is geen afspraken voor beheer van gebruikersauthenticatie. Er is geen procedure voor identity- en accessmanagement. Authenticatie niet afgedwongen voor het verlenen van toegang. Niet alle systeemwerkwijzesen en activiteiten van gebruikers kunnen getraceerd worden naar een uniek identificeerbare gebruiker. Ad-hoc maatregelen zijn afhankelijk van individuen.;Er is een informeel afspraken voor gebruikersauthenticatie. Er zijn administratieve procedures voor identificatie, authenticatie en autorisatie van gebruikers, maar deze zijn niet formeel. Voor het verlenen van toegang wordt authenticatie afgedwongen. Alle activiteiten van gebruikers kunnen getraceerd worden naar uniek identificeerbare gebruikers. De rollen die zijn vastgelegd voor het verlenen van toegang zijn in lijn met de schoolbestuurbehoeften, gebaseerd op need-to-know en goedgekeurd door de werkwijzeeigenaar. Functie-eisen zijn gekoppeld aan gebruiker-id's. Systeem- of generieke gebruiker-id's zijn beschermd.;Formeel afspraken en procedures voor gebruikersauthenticatie en identity- en accessmanagement zijn gedefinieerd, gedocumenteerd, geformaliseerd en gecommuniceerd. Hieronder valt ook de toestemmingsprocedure voor de data- of systeemeigenaar die toegangsrechten toekent. Voor logische toegang tot alle systemen en bronnen wordt gebruikgemaakt van toegangsbepaling en authenticatiebeheer voor alle gebruikers. Er is een strikte functiescheiding voor het aanvragen, toekennen, uitvoeren en intrekken van toegangsrechten van gebruikers. Gebruiker-id’s en toegangsrechten worden bijgehouden in een centrale opslag. Ongepaste of inactieve gebruikersrechten worden tijdig uitgeschakeld. Het gebruik van tweefactorauthenticatie wordt afgedwongen voor toegang vanaf niet-vertrouwde omgevingen en kritieke systemen. Een bedrijfskritische applicatie waar (jonge) leerlingen op inloggen kan hierop een uitzondering zijn, omdat dit simpelweg te veel vraagt van de gebruiker. Voer in dat geval een risicoanalyse uit voor benodigde oplossingen voor problemen.;De implementatie en uitvoering van relevante procedures worden regelmatig geëvalueerd en vastgelegd. Op basis van deze evaluaties worden verbeteringen doorgevoerd.;De performance en verbetering van identity- en accessmanagement, authenticatietechnieken en -controls worden voortdurend gemonitord.
SM.03;Informatiebeveiliging wordt geborgd bij het gebruik van mobiele apparaten en telewerkfaciliteiten. Mobile Device Management, versleuteling en bescherming tegen malware zijn aanwezig om de risico's te beperken.;Beleid voor het gebruik en beveiliging van mobiele apparaten en/of telewerkfaciliteiten ontbreekt. Procedures voor het aanvragen, goedkeuren, verstrekken en accepteren van mobiele apparaten en/of telewerkfaciliteiten ontbreken. Bedrijfsgegevens worden mogelijk niet versleuteld opgeslagen op mobiele apparaten.;Er is informeel afspraken voor het beveiligen van mobiele apparaten en/of telewerkfaciliteiten. Er is een informele procedure voor het aanvragen, goedkeuren, verstrekken en accepteren van mobiele apparaten en/of telewerkfaciliteiten Toegang tot een mobiel apparaat wordt alleen verleend na gebruik van een (sterk) wachtwoord. Er worden geen (niet versleutelde) schoolbestuurgegevens opgeslagen op mobiele apparaten (zero footprint).;Formeel afspraken en procedures voor het beveiligen van mobiele apparaten en/of telewerkfaciliteiten worden gedocumenteerd en gecommuniceerd (Mobile Device Management). Anti-malwaresoftware op mobiele apparaten wordt up-to-date gehouden. In geval van verlies of diefstal van een apparaat wordt de communicatie met gecentraliseerde applicaties afgesloten. Er worden geen schoolbestuurgegevens opgeslagen op telewerkfaciliteiten thuis of elders (zero footprint). De vertrouwde (logische) werkplek is beschermd tegen malware. Bedrijfsgegevens in niet vertrouwde omgevingen worden alleen afgedrukt na een controle van risico's.;De implementatie en uitvoering van Mobile Device Management wordt regelmatig geëvalueerd en gedocumenteerd. Op basis van evaluaties worden verbeteringen vastgesteld.;Prestaties en verbeteringen van beveiligde mobiele apparaten en/of telewerkfaciliteiten worden doorlopend gemonitord.
SM.04;Eisen voor logging zijn gedefinieerd op basis van monitoring- en rapportagebehoeften en ingevoerd in systemen, databases en netwerkcomponenten. Logs worden regelmatig beoordeeld op indicaties van ongepaste of ongebruikelijke activiteiten en er worden adequate follow-upacties gedefinieerd. Bewaartermijnen van logs en toegangsrechten zijn in lijn met de vereisten van de school.;Eisen voor logging zijn gedeeltelijk gedefinieerd en gedocumenteerd. Logging wordt niet structureel en slechts ad hoc geëvalueerd en is afhankelijk van individuen.;Eisen zijn gedocumenteerd maar niet formeel vastgelegd. Er is een procedure voor de evaluatie van logging gedefinieerd maar niet formeel vastgelegd. Logging is ingevoerd voor relevante it-componenten en wordt regelmatig geëvalueerd. Activiteiten van administrators en operators worden ook gelogd en regelmatig geëvalueerd. Interne systeemklokken worden gesynchroniseerd. Er zijn bewaartermijnen vastgesteld voor logs en toegangsrechten.;Eisen voor logging zijn formeel vastgelegd. De procedures en toegepaste technieken voor het onderhouden, opslaan en beoordelen van logging zijn gedocumenteerd, formeel vastgelegd, en gebaseerd op een risicoanalyse. De procedure is volgens de vereisten vastgesteld door de school. Het loggen van ongebruikelijke activiteiten en incorrecte of gebrekkige logging wordt gedocumenteerd, geanalyseerd en opgevolgd met gepaste maatregelen.;De implementatie en uitvoering van relevante procedures en werkwijzen worden regelmatig geëvalueerd en gedocumenteerd. Verbeteringen worden bepaald op basis van deze evaluaties.;Geautomatiseerde detectie- en responsetechnologie, zoals SIEM (Security Incident en Event Managementsysteem), is volledig ingevoerd. De performance en verbeteringen van de loggingprocedures worden voortdurend bewaakt.
SM.05;Implementatie van it-beveiliging wordt vooraf ingrijpen getest en bewaakt. It-beveiliging wordt regelmatig getoetst om ervoor te zorgen dat de door de schoolbestuur goedgekeurde baseline voor informatiebeveiliging wordt gehandhaafd. Een log- en bewakingsfunctie maakt vroegtijdige preventie en detectie mogelijk en daardoor tijdige rapportage van ongebruikelijke en/of abnormale activiteiten.;De implementatie van it-beveiliging wordt ad hoc getest. Er zijn geen procedures of afspraken.;Er is een procedure met richtlijnen voor het testen van beveiligingsmaatregelen, maar deze focust vooral op het testen van units of componenten. Penetratietesten of social engineeringoefeningen worden adhoc uitgevoerd. Toezicht op ongebruikelijke of abnormale activiteiten vindt plaats door de logs achteraf te checken.;Er zijn procedures en afspraken voor het scannen, testen en beheren van it-beveiliging gedefinieerd en ingevoerd. Deze zijn goedgekeurd door het schoolbestuur. Er is een beveiligingsbaseline ingevoerd voor alle it-componenten die essentieel zijn voor bedrijfsvoering. Penetratietesten en social engineeringtesten worden gepland en regelmatig uitgevoerd. Er is een log- en controlefunctie ingericht voor vroegtijdige preventie en/of detectie en tijdige melding van ongewone en/of abnormale activiteiten. Er wordt extra aandacht besteed aan cybersecuritydreigingen.;Alle it-componenten, netwerkapparatuur, diensten en applicaties zijn geïnventariseerd. Elke component heeft een beveiligingsrisicorating gekregen en wordt volgens die rating gescand of getest. Alle it-componenten die essentieel zijn voor bedrijfsvoering worden (automatisch) opgenomen in de CMDB en realtime gecontroleerd op beveiligingsincidenten volgens de behoeften van de school. Red-teamingoefeningen worden gepland en regelmatig uitgevoerd. Het werkwijze van securitytesten, -surveillance en -monitoring wordt regelmatig geëvalueerd.;Het testen van it-beveiliging is opgenomen in de projectmanagement- en software-ontwikkelingsmethodieken, zodat beveiliging gegarandeerd meegenomen wordt in ontwerp-, ontwikkelings- en testeisen. Zo wordt het risico dat nieuwe of veranderende systemen kwetsbaarheden introduceren zoveel mogelijk beperkt. Dreigingen op het gebied van cybersecurity worden voortdurend in de gaten gehouden door geautomatiseerde detectie- en responsetechnologie (bijvoorbeeld SIEM).
SM.06;Beschikbare patches en/of beveiligingsfixes worden geïnstalleerd in overeenstemming met vooraf vastgesteld en goedgekeurd afspraken (inclusief dat voor besturingssystemen, databases en geïnstalleerde applicaties) en aanbevelingen van het Cyber Security Incident Response Team (CSIRT) en/of leveranciers.;Er is geen afspraken voor patchmanagement. Individuele risicoanalyse voor kwetsbaarheden en patches. Ad-hocinstallatie van patches en beveiligingsfixes.;Er is een informeel afspraken voor patchmanagement. Risico’s op kwetsbaarheden en installatie van patches en fixes worden gemanaged maar niet gedocumenteerd. Patches worden vaak ingevoerd met onvoldoende oog voor informatiebeveiliging.;Er is een formeel vastgelegd afspraken voor patchmanagement. Patchmanagement is op schoolbestuurniveau ingevoerd en gedocumenteerd, in lijn met changemanagement. Patches worden in de basis overgenomen in samenwerking met CSIRT. It-medewerkers checken handmatig de patchlevels van besturingssystemen, databases en applicaties.;De effectiviteit van patchmanagement wordt regelmatig geëvalueerd. Deze evaluaties worden gedocumenteerd en verbeteringen worden bepaald. Patchmanagement wordt meer benaderd op basis van risico’s dan vanuit naleving van regels.;Er zijn automatische controles op patchlevels en alerts voor it-medewerkers (maar geen automatische installatie van patches). Rapportages worden automatisch gegenereerd voor het schoolbestuur of de schoolleiding.
SM.07;Er is een werkwijze voor threat- en vulnerabilitymanagement ingevoerd om bedreigingen te identificeren en kwetsbaarheden tijdig te detecteren en te verhelpen. Het gaat hierbij om kwetsbaarheden die kunnen leiden tot een verslechtering van de prestaties van of een aanval op bedrijfsmiddelen. Welke aanvalsvectoren cybercriminelen gebruiken, wordt ook beschouwd en er worden maatregelen genomen om blootstelling te verminderen.;Er is geen werkwijze voor threat- en vulnerabilitymanagement. Er wordt niet geautomatiseerd op kwetsbaarheden gescand. Vrijwel alles wordt handmatig gedaan, systeem voor systeem.;Er is een eenvoudig en informeel threat- en vulnerabilitymanagementwerkwijze ingevoerd. Er is een vulnerabilityscanner, idealiter voor zowel web- als netwerkvectoren, die tevens scant op incorrecte configuratie van apparatuur. Scanning gebeurt ad hoc.;Er is een formeel vastgelegd werkwijze voor threat- en vulnerabilitymanagement ingevoerd inclusief samenwerking met CERT, gedreven vanuit naleving van regels en bekende risico’s. Er is een tool voor het beoordelen van kwetsbaarheden, waarschijnlijk gevoed met scans vanuit verschillende bronnen.;Threat- en vulnerabilitymanagement en patching zijn ingevoerd als onderdeel van een ecosysteem en niet als losse entiteit. Er is een geavanceerd en grondig werkwijze ingevoerd voor het valideren van kwetsbaarheden. Dit werkwijze maakt gebruik van penetratietesten. Het red-teamconcept is ingevoerd voor formele penetratietesten. Er wordt regelmatig gerapporteerd over threat- en vulnerabilitymanagement. Het threat- en vulnerabilitymanagementwerkwijze wordt regelmatig geëvalueerd.;De afdelingen it-beveiliging en it-operations uitvoeren werkwijzesen om gezamenlijk de lifecycle van kwetsbaarheden te managen. Het ingevoerde werkwijze is cruciaal voor closed-loop threat- en vulnerabilitymanagement, van bedreigingsidentificatie tot herstel en validatie. Data voor threat- en vulnerabilitymanagement is geïntegreerd met alle andere aspecten van it-beveiliging en operations, om near realtime aanpassingen in securitymanagement en netwerk- en datacentermanagement mogelijk te maken. Indicatoren richten zich op het verbeteren van beveiliging, in plaats van enkel het rapporteren van kwetsbaarheden.
SM.08;Interne beheers-, beveiligings- en auditmaatregelen worden ingevoerd tijdens configuratie, integratie en onderhoud van hardware en infrastructuursoftware met het doel om middelen te beschermen en beschikbaarheid en integriteit te waarborgen. Verantwoordelijkheden voor het gebruik van gevoelige infrastructuurcomponenten zijn duidelijk gedefinieerd en bekend bij degenen die infrastructuurcomponenten ontwikkelen en opnemen in. Het gebruik ervan wordt gecontroleerd en geëvalueerd.;Er is geen werkwijze gedefinieerd voor de bescherming en beschikbaarheid van infrastructuurcomponenten. Het belang van it-infrastructuur wordt onderkend, maar er is geen consistente totaalaanpak. Er is geen aparte testomgeving voor it-infrastructuur.;Infrastructuurbescherming en -beschikbaarheid wordt ondersteund door enkele (formele) procedures en het belang van it-infrastructuur is duidelijk. Voor enkele omgevingen is een aparte testomgeving voor it-infrastructuur.;Er is een helder gedefinieerd en door iedereen begrepen werkwijze voor de bescherming en beschikbaarheid van de it-infrastructuur. De werkwijzebeschrijving is in lijn met de vereisten van de school en goedgekeurd door het bestuur. De hoofd vanheden voor het gebruik van gevoelige componenten van de infrastructuur zijn gedefinieerd en begrepen door de ontwikkelaars van infrastructuurcomponenten en degenen die ze uitvoeren. Het testen betreft onder meer de functionaliteit, beveiliging, beschikbaarheid en integriteit, en eventueel andere aanbevelingen van de leverancier. Test- en productieomgevingen van de it-infrastructuur zijn van elkaar gescheiden. Alle applicatiesoftware wordt voor installatie getest in een gescheiden maar vergelijkbare omgeving van productie. De installatie van software met een licentie wordt gedaan volgens richtlijnen van de leverancier.;Onderhoud van gevoelige it-infrastructuurcomponenten wordt gelogd en regelmatig geëvalueerd door hoofd van management. Van alle infrastructuurdata en -software wordt een back-up gemaakt vóór het uitvoeren van installatie- of onderhoudstaken. De implementatie en uitvoering van relevante procedures worden regelmatig geëvalueerd en gedocumenteerd.;De bescherming en beschikbaarheid van de infrastructuur is vooraf ingrijpen afgeleid van de eisen binnen de schoolbestuur voor beveiliging en beschikbaarheid. De infrastructuurcomponenten worden voortdurend bewaakt door geautomatiseerde detectie- en responsetechnologie, bijvoorbeeld SIEM, als integraal onderdeel van de infrastructuur.
SM.09;Een plan of plan voor het onderhoud aan de infrastructuur is ontwikkeld en borgt dat wijzigingen worden beheerd in overeenstemming met de changemanagementprocedure van de schoolbestuur. Hieronder vallen ook regelmatige beoordelingen van schoolbestuurbehoeften, patchmanagement, upgradeplanën, risico's, beoordeling van kwetsbaarheden en beveiligingseisen.;Er is geen werkwijze gedefinieerd voor het onderhoud van de infrastructuur. Wijzigingen aan de infrastructuur voor nieuwe applicaties worden gedaan zonder formele plan of totaalplan. Onderhoud wordt uitgevoerd op basis van incidenten en korte termijnplanning.;Er is een informeel werkwijze voor onderhoud van infrastructuur ingevoerd. Onderhoud van it-infrastructuur is niet gebaseerd op een gedefinieerde plan en houdt geen rekening met schoolbestuurbehoeften. Enkele onderhoudsactiviteiten worden gepland en/of gecoördineerd. Documentatie voor essentiële systeemsoftware wordt onderhouden.;Er is een duidelijk, gedefinieerd en begrepen werkwijze voor het onderhoud van de it-infrastructuur. De werkwijzeomschrijving is in lijn met changemanagement en goedgekeurd door het schoolbestuur. Het werkwijze ondersteunt de behoeften van essentiële businessapplicaties, is in lijn met it- en businessplanën en wordt altijd toegepast. Onderhoud wordt gepland, ingeroosterd en gecoördineerd. De documentatie voor systeemsoftware wordt onderhouden en regelmatig geactualiseerd met leveranciersdocumentatie voor alle systemen.;Het onderhoudswerkwijze van technische infrastructuur wordt altijd toegepast op alle it-componenten en focust zich op hergebruik. Het werkwijze is goed georganiseerd en vooraf ingrijpen. De it-infrastructuur ondersteunt de businessapplicaties adequaat. De effectiviteit van de infrastructurele onderhoudsprocedures wordt regelmatig geëvalueerd.;Het onderhoudswerkwijze voor technische infrastructuur is vooraf ingrijpen en in lijn met essentiële businessapplicaties en technische architectuur. Er wordt regelmatig onderzoek gedaan naar de relevante schoolbestuurbehoeften, patchmanagement, upgradeplanën, risico’s, beoordeling van kwetsbaarheden en beveiligingseisen. Er worden good practices gebruikt voor technische oplossingen, en de schoolbestuur is op de hoogte van de nieuwste platformontwikkelingen en managementtools. Kosten worden bespaard door infrastructuurcomponenten te standaardiseren en automatisering toe te passen.
SM.10;Er zijn afspraken en procedures voor het genereren, veranderen, intrekken, vernietigen, verspreiden, certificeren, opslaan, invoeren, gebruik en de archivering van cryptografische sleutels om de sleutels te beschermen tegen aanpassing en ongeautoriseerde toegang.;Er is geen afspraken of procedure voor key lifecycle management.;Er zijn informeel afspraken en procedures voor key lifecycle management.;Er zijn formeel vastgelegd afspraken en procedures voor key lifecycle management. Beschermende maatregelen zijn ingevoerd om informatie veilig met elkaar te kunnen delen, bijvoorbeeld door toepassing van encryptie. De vertrouwelijkheid en integriteit van private keys wordt afgedwongen.;De effectiviteit van de procedures voor cryptografisch sleutelmanagement wordt regelmatig geëvalueerd.;Op basis van de regelmatige assessments worden de procedures voor het beheer van cryptografische sleutels geëvalueerd en verbeterd. Tekortkomingen worden gerapporteerd aan het schoolbestuur of de schoolleiding.
SM.11;Beveiligingstechnieken en bijbehorende beheerprocedures, zoals firewalls, beveiligingsapparatuur, netwerksegmentatie en inbraakdetectie, worden gebruikt voor het autoriseren van toegangs- en besturingsinformatiestromen van en naar netwerken. Er wordt gebruikgemaakt van best practices op dit gebied (bijvoorbeeld NCSC, ISO/IEC, ITSec).;Er is geen netwerkbeveiligingsafspraken. Er zijn geen procedures of richtlijnen. Ad-hocrisicoanalyse en het gebruik van maatregelen door individuen.;Er is een informeel netwerkbeveiligingsafspraken. Er worden procedures voor implementatie van netwerkbeveiliging gevolgd, maar deze zijn niet formeel vastgesteld. Best practices worden gebruikt, maar niet op een gestructureerde manier.;Er is een netwerkbeveiligingsafspraken vastgesteld en ingevoerd: procedures, richtlijnen en documentatie voor het beheer van essentiële netwerkcomponenten zijn ingericht en worden onderhouden. Beveiligingstechnieken worden gebruikt voor toegangsautorisatie, beheer van informatiestromen en verschillende beveiligingszones. Bij het transport van gevoelige data over niet vertrouwde netwerken wordt geschikte encryptie gebruikt.;De relevante procedures worden regelmatig geëvalueerd op actualiteit en uitvoering. De uitkomsten hiervan worden gedocumenteerd. Op basis van deze evaluaties worden verbeteringen doorgevoerd.;Op basis van het regelmatige assessment worden de procedures geëvalueerd en verbeterd. Tekortkomingen worden gerapporteerd aan het schoolbestuur of de schoolleiding.
SM.12;Preventie-, detectie- en correctiemaatregelen met actuele beveiligingspatches en virusscanning zijn in de hele schoolbestuur aanwezig om informatiesystemen en technologie te beschermen tegen malware, bijvoorbeeld in de vorm van virussen, wormen, spyware, spam.;Er is geen afspraken voor het voorkomen van malware. Er is geen (volledig) geautomatiseerde anti-malwaresoftware. Er zijn geen (volledig) up-to-date virusdefinities.;Er is anti-malwareafspraken, maar dit is niet formeel vastgelegd. Er is antivirussoftware in gebruik. De virusdefinities zijn up-to-date. De meeste inkomende e-mails worden gefilterd op malware.;Er is anti-malwareafspraken gedefinieerd, gedocumenteerd en gecommuniceerd. Medewerkers zijn zich bewust van hun hoofd vanheid om zich aan het afspraken te houden. Geautomatiseerde antivirussoftware is in gebruik en formeel vastgelegd. Beveiligingssoftware (versies en patches) wordt centraal gedistribueerd en bevat up-to-date virusdefinities. Alle (inkomende en uitgaande) e-mail wordt gefilterd op spam en malware. Er zijn maatregelen genomen om het verspreiden van malware te beperken.;De effectiviteit van het distributiewerkwijze, de gebruikelijke evaluatie van nieuwe bedreigingen en het filteren van de e-mails wordt regelmatig geëvalueerd.;De regelmatige assessments worden gebruikt om het beheersen van malwareaanvallen te beoordelen en te verbeteren. Tekortkomingen worden aan het schoolbestuur of de schoolleiding gerapporteerd.
SM.13;Technologie gerelateerd aan beveiliging is bestand gemaakt tegen manipulatie en beveiligingsdocumentatie wordt niet onnodig openbaar gemaakt.;Er zijn geen specifieke maatregelen getroffen om aan beveiliging gerelateerde technologie te beschermen. Reguliere documentatie en beveiligingsdocumentatie worden op dezelfde manier opgeslagen.;Er zijn afspraken en procedures opgesteld om de gevolgen van een inbreuk in de beveiliging te beperken. Deze bevatten specifiek beheersmaatregelen voor configuratiemanagement, applicatietoegang, databeveiliging en fysieke beveiligingseisen.;Beveiligingsfuncties zijn ontworpen om wachtwoordregels te ondersteunen, zoals minimumlengte, soort karakters, geldigheidsduur en voorkomen van hergebruik. Toegang is geautoriseerd en op de juiste wijze goedgekeurd.;Het toekennen en goedkeuren van toegang, mislukte toegangspogingen, geblokkeerde toegang en geautoriseerde toegang tot gevoelige bestanden of data worden geregistreerd.;Veiligheidsrapportage wordt door het systeem gegenereerd en gebruikt om (kwaadaardig) binnendringen via kwetsbaarheden van het netwerk te voorkomen. De maatregelen zijn onderdeel van een jaarlijkse managementreview van veiligheidsvoorzieningen voor fysieke en logische toegang tot bestanden en data.
PH.01;Voor specifieke (kantoor)ruimten waarin gevoelige informatie aanwezig is of it-componenten staan, heeft de schoolbestuur fysieke beveiligingsmaatregelen vastgesteld en ingevoerd in overeenstemming met de schoolbestuur-eisen. De toegang tot informatiesystemen wordt hierdoor op passende wijze beperkt en risico’s met betrekking tot diefstal, temperatuur, brand, rook, water, trillingen, terreur, vandalisme, stroomuitval, chemicaliën of explosieven worden effectief voorkomen, gedetecteerd en beperkt. Toegang tot deze ruimten wordt gemotiveerd, geautoriseerd, geregistreerd en gemonitord. Dit geldt voor alle personen die de ruimten betreden, inclusief medewerkers, tijdelijke medewerkers, leerlingen, leveranciers, bezoekers of welke andere derde partij dan ook.;Er wordt geen fysiek beveiligingsafspraken gehanteerd. De schoolbestuur kan niet snel diefstal of aanvallen op gebouwen en apparatuur detecteren. Het beheer van faciliteiten en apparatuur is afhankelijk van de bekwaamheid van enkele individuen.;Er zijn afsprakenskaders voor fysieke beveiliging, maar deze zijn niet volledig en worden niet altijd gehanteerd. Overtreding van regels wordt niet opgemerkt. Fysieke beveiliging is een informeel werkwijze en standaarden worden niet altijd toegepast binnen de schoolbestuur.;Er is een alomvattend op risico’s gebaseerd afspraken inzake fysieke beveiliging. Dat afspraken is gedocumenteerd, gecommuniceerd en wordt ondersteund door (toegangs)systemen voor de bescherming en ondersteuning van medewerkers, leerlingen, leveranciers, bezoekers, et cetera. Het afspraken is ook voor incidentrespons en -rapportage. Het afspraken is goedgekeurd door het schoolbestuur of de schoolleiding. Er zijn effectieve maatregelen genomen om bedreigingen en ongeautoriseerde toegang tot terrein en gebouwen en diefstal van apparatuur te voorkomen, te detecteren en tegen te houden. Fysieke beveiligingsmaatregelen zijn passend voor de schoolbestuur en worden actief meegewogen vanaf de eerste fase van een eventuele verhuizing of verbouwing. Er wordt rekening gehouden met ontwerp- en certificeringseisen voor zonering en controle. Verantwoordelijkheden en eigenaarschap zijn duidelijk vastgesteld.;Het fysieke beveiligingsafspraken behandelt ook de veiligheid en bescherming van medewerkers en apparatuur wanneer deze niet op locatie zijn. Het afspraken schrijft ook voor dat het management toezicht houdt op de effectiviteit van de beheersmaatregelen en het voldoen aan standaarden, en dat er in het risicomanagementwerkwijze rekening gehouden wordt met de mogelijkheid tot herstel van faciliteiten en apparatuur. Voor alle faciliteiten is bepaald welke standaarden van toepassing zijn. Dit betreft onder meer terreinkeuze, bouw, bewaking, veiligheid van medewerkers, mechanica, elektronica en bescherming tegen omgevingsfactoren (zoals brand, blikseminslag en overstroming) Het voldoen aan het afspraken wordt op ad-hocbasis geëvalueerd (door de second line of defense).;Er is een goedgekeurde langetermijnplanning voor de faciliteiten die essentieel zijn voor de ondersteuning van het terrein en de it-omgeving, gebaseerd op het afspraken. Alle faciliteiten zijn geïnventariseerd en geclassificeerd volgens het informatierisicomanagementwerkwijze. Het al dan niet voldoen aan het beveiligingsafspraken wordt regelmatig gerapporteerd aan het schoolbestuur of de schoolleiding. Het afspraken wordt jaarlijks geëvalueerd, geactualiseerd en opnieuw goedgekeurd door het schoolbestuur.
PH.02;Procedures worden vastgesteld en gevolgd om toegang en noodtoegang tot kritieke it-ruimtes of datacenters (zoals locaties, gebouwen en ruimten) toe te staan, te beperken en in te trekken, afhankelijk van schoolbestuurbehoeften. Adequate beveiligingsmaatregelen, zoals een slot op deur of een toegangssysteem met kaartsleutel of cijferslot, worden gebruikt om fysieke toegang tot computerfaciliteiten waarin zich belangrijke applicaties bevinden te beperken.;Er zijn geen procedures vastgelegd voor de administratie van fysieke toegang. Medewerkers hebben onbeperkt fysieke toegang tot het terrein, de gebouwen en de ruimtes van de schoolbestuur. Andere procedures voor beheer en bescherming van fysieke it-eigendommen zijn niet of nauwelijks vastgelegd.;Er zijn informele procedures om toegang tot specifieke ruimtes te beperken. Fysieke beveiligingsdoelen zijn niet gebaseerd op formele standaarden of schoolbestuurdoelen. Onderhoudsprocedures voor de faciliteiten worden niet (goed) vastgelegd en hangen vooral af van de good practices van enkele individuen.;Er worden formeel vastgelegde procedures voor de administratie van fysieke toegang toegepast. Er worden beveiligingsmaatregelen en toegangsbeperkingen toegepast zodat alleen geautoriseerde medewerkers fysieke toegang heeft tot gebouwen, it-kritieke omgevingen of datacenters. Toegang tot fysieke it-omgevingen (serverruimtes) wordt verleend op basis van functie en hoofd vanheden. Er zijn procedures om de toegangsprofielen up-to-date te houden. Er is een werkwijze ingevoerd om alle toegangen tot fysieke it-omgevingen te controleren en te bewaken, waarbij alle bezoekers, inclusief leveranciers en onderhoudsmedewerkers, worden geregistreerd. Verantwoordelijkheden en eigenaarschap zijn duidelijk toegewezen en gecommuniceerd.;Daadwerkelijke toegang en overtredingen van het toegangsafspraken wordt streng gecontroleerd en regelmatig bekeken. Gestandaardiseerde technieken worden toegepast om omgevings- en veiligheidsfactoren voor fysieke beveiliging aan te pakken. Het management onderzoekt regelmatig de doeltreffendheid van de autorisaties en het gebruik van de toe te passen standaarden. Het management heeft doelen en metrics vastgesteld voor het beheer van fysieke it-omgevingen. De operationele effectiviteit van de fysieke beveiligingsprocedures wordt regelmatig geëvalueerd.;Toegangsbeheer wordt voortdurend gecontroleerd. De omgeving wordt beheerd en bewaakt door gespecialiseerde apparatuur en hardwareruimtes worden op afstand beheerd. Er worden preventief onderhoudsprogramma's uitgevoerd volgens strikte tijdschema's en gevoelige apparatuur wordt regelmatig getest en gecontroleerd. Strategieën en standaarden voor faciliteiten zijn volgens it-beschikbaarheidsdoelen en geïntegreerd in doorlopendïteitsplanning en crisismanagement. De fysieke beveiligingsfaciliteiten worden door het management geëvalueerd en geoptimaliseerd op basis van de vastgestelde doelen en metrics.
OP.01;De schoolbestuur heeft procedures voor geautomatiseerde jobwerkwijzesing. Taakactiviteiten worden gecontroleerd en omvatten het gebruik van interfaces tussen relevante systemen om te bevestigen dat de datatransmissies volledig, nauwkeurig en geldig zijn. En de resultaten van de back-ups om de succesvolle uitvoering te bevestigen. Storingen worden geregistreerd en opgelost via de procedure voor incidentmanagement. De mogelijkheid om taakschema’s, batchtaken en geautomatiseerde interfaces te wijzigen is beperkt tot geautoriseerde personen.;Er zijn geen procedures vastgesteld voor jobwerkwijzesing.;Er zijn verschillende runbooks voor productietaken beschikbaar en deze beschrijven in het algemeen taken en interfaces voor de meest relevante systemen. Jobwerkwijzesing wordt lokaal (per afdeling) ingevoerd en er is geen correlatie tussen verschillende systemen. Afwijkingen in (back-up) jobscheduling worden niet centraal geregistreerd (via incidentmanagement).;Een runbook voor jobscheduling is beschikbaar en afgestemd op de doelstellingen van de school (overeengekomen door systeem- of werkwijzeeigenaar). Het runbook bevat gedetailleerde informatie en instructies. Jobwerkwijzesing en interfacebewaking worden centraal ingevoerd en beheerd, inclusief de correlatie tussen verschillende systemen. Uitzonderingen of afwijkingen in de jobwerkwijzesing worden geregistreerd via het incidentmanagementwerkwijze.;Rapportage over jobwerkwijzesing maakt deel uit van de rapportage over het servicelevel. De operationele effectiviteit van jobwerkwijzesing wordt regelmatig geëvalueerd.;Speciale tooling wordt gebruikt om de jobwerkwijzesing en de opvolging van daaraan gerelateerde afwijkingen te automatiseren (bijvoorbeeld automatische herstart), afhankelijk van hoe belangrijk de taken zijn.
