ID;Vraag;Volwassenheidsniveau 1;Volwassenheidsniveau 2;Volwassenheidsniveau 3;Volwassenheidsniveau 4;Volwassenheidsniveau 5
SM.03;Informatiebeveiliging wordt geborgd bij het gebruik van mobiele apparaten en telewerkfaciliteiten. Mobile Device Management, versleuteling en bescherming tegen malware zijn aanwezig om de risico's te beperken.;Beleid voor het gebruik en beveiliging van mobiele apparaten en/of telewerkfaciliteiten ontbreekt. Procedures voor het aanvragen, goedkeuren, verstrekken en accepteren van mobiele apparaten en/of telewerkfaciliteiten ontbreken. Bedrijfsgegevens worden mogelijk niet versleuteld opgeslagen op mobiele apparaten.;Er is informeel beleid voor het beveiligen van mobiele apparaten en/of telewerkfaciliteiten. Er is een informele procedure voor het aanvragen, goedkeuren, verstrekken en accepteren van mobiele apparaten en/of telewerkfaciliteiten Toegang tot een mobiel apparaat wordt alleen verleend na gebruik van een (sterk) wachtwoord. Er worden geen (niet versleutelde) organisatiegegevens opgeslagen op mobiele apparaten (zero footprint).;Formeel beleid en procedures voor het beveiligen van mobiele apparaten en/of telewerkfaciliteiten worden gedocumenteerd en gecommuniceerd (Mobile Device Management). Anti-malwaresoftware op mobiele apparaten wordt up-to-date gehouden. In geval van verlies of diefstal van een apparaat wordt de communicatie met gecentraliseerde applicaties afgesloten. Er worden geen organisatiegegevens opgeslagen op telewerkfaciliteiten thuis of elders (zero footprint). De vertrouwde (logische) werkplek is beschermd tegen malware. Bedrijfsgegevens in niet vertrouwde omgevingen worden alleen afgedrukt na een risicobeoordeling.;De implementatie en uitvoering van Mobile Device Management wordt periodiek geëvalueerd en gedocumenteerd. Op basis van evaluaties worden verbeteringen vastgesteld.;Prestaties en verbeteringen van beveiligde mobiele apparaten en/of telewerkfaciliteiten worden continu gemonitord.
SM.04;Eisen voor logging zijn gedefinieerd op basis van monitoring- en rapportagebehoeften en ingevoerd in systemen, databases en netwerkcomponenten. Logs worden periodiek beoordeeld op indicaties van ongepaste of ongebruikelijke activiteiten en er worden adequate follow-upacties gedefinieerd. Bewaartermijnen van logs en toegangsrechten zijn in lijn met de vereisten van de school.;Eisen voor logging zijn gedeeltelijk gedefinieerd en gedocumenteerd. Logging wordt niet structureel en slechts ad hoc geëvalueerd en is afhankelijk van individuen.;Eisen zijn gedocumenteerd maar niet formeel vastgelegd. Er is een procedure voor de evaluatie van logging gedefinieerd maar niet formeel vastgelegd. Logging is ingevoerd voor relevante it-componenten en wordt periodiek geëvalueerd. Activiteiten van administrators en operators worden ook gelogd en periodiek geëvalueerd. Interne systeemklokken worden gesynchroniseerd. Er zijn bewaartermijnen vastgesteld voor logs en toegangsrechten.;Eisen voor logging zijn formeel vastgelegd. De procedures en toegepaste technieken voor het onderhouden, opslaan en evalueren van logging zijn gedocumenteerd, formeel vastgelegd, en gebaseerd op een risicoanalyse. De procedure is volgens de vereisten vastgesteld door de school. Het loggen van ongebruikelijke activiteiten en incorrecte of gebrekkige logging wordt gedocumenteerd, geanalyseerd en opgevolgd met gepaste maatregelen.;De implementatie en uitvoering van relevante procedures en werkwijzen worden periodiek geëvalueerd en gedocumenteerd. Verbeteringen worden bepaald op basis van deze evaluaties.;Geautomatiseerde detectie- en responsetechnologie, zoals SIEM (Security Incident en Event Managementsysteem), is volledig ingevoerd. De performance en verbeteringen van de loggingprocedures worden voortdurend bewaakt.
SM.05;Implementatie van it-beveiliging wordt proactief getest en bewaakt. It-beveiliging wordt regelmatig getoetst om ervoor te zorgen dat de door de organisatie goedgekeurde baseline voor informatiebeveiliging wordt gehandhaafd. Een log- en bewakingsfunctie maakt vroegtijdige preventie en detectie mogelijk en daardoor tijdige rapportage van ongebruikelijke en/of abnormale activiteiten.;De implementatie van it-beveiliging wordt ad hoc getest. Er zijn geen procedures of beleid.;Er is een procedure met richtlijnen voor het testen van beveiligingsmaatregelen, maar deze focust vooral op het testen van units of componenten. Penetratietesten of social engineeringoefeningen worden adhoc uitgevoerd. Toezicht op ongebruikelijke of abnormale activiteiten vindt plaats door de logs achteraf te checken.;Er zijn procedures en beleid voor het scannen, testen en beheren van it-beveiliging gedefinieerd en ingevoerd. Deze zijn goedgekeurd door het schoolbestuur. Er is een beveiligingsbaseline ingevoerd voor alle it-componenten die essentieel zijn voor bedrijfsvoering. Penetratietesten en social engineeringtesten worden gepland en periodiek uitgevoerd. Er is een log- en controlefunctie ingericht voor vroegtijdige preventie en/of detectie en tijdige melding van ongewone en/of abnormale activiteiten. Er wordt extra aandacht besteed aan cybersecuritydreigingen.;Alle it-componenten, netwerkapparatuur, diensten en applicaties zijn geïnventariseerd. Elke component heeft een beveiligingsrisicorating gekregen en wordt volgens die rating gescand of getest. Alle it-componenten die essentieel zijn voor bedrijfsvoering worden (automatisch) opgenomen in de CMDB en realtime gecontroleerd op beveiligingsincidenten volgens de behoeften van de school. Red-teamingoefeningen worden gepland en periodiek uitgevoerd. Het proces van securitytesten, -surveillance en -monitoring wordt periodiek geëvalueerd.;Het testen van it-beveiliging is opgenomen in de projectmanagement- en software-ontwikkelingsmethodieken, zodat beveiliging gegarandeerd meegenomen wordt in ontwerp-, ontwikkelings- en testeisen. Zo wordt het risico dat nieuwe of veranderende systemen kwetsbaarheden introduceren zoveel mogelijk beperkt. Dreigingen op het gebied van cybersecurity worden voortdurend in de gaten gehouden door geautomatiseerde detectie- en responsetechnologie (bijvoorbeeld SIEM).
SM.06;Beschikbare patches en/of beveiligingsfixes worden geïnstalleerd in overeenstemming met vooraf vastgesteld en goedgekeurd beleid (inclusief dat voor besturingssystemen, databases en geïnstalleerde applicaties) en aanbevelingen van het Cyber Security Incident Response Team (CSIRT) en/of leveranciers.;Er is geen beleid voor patchmanagement. Individuele risicoanalyse voor kwetsbaarheden en patches. Ad-hocinstallatie van patches en beveiligingsfixes.;Er is een informeel beleid voor patchmanagement. Risico’s op kwetsbaarheden en installatie van patches en fixes worden gemanaged maar niet gedocumenteerd. Patches worden vaak ingevoerd met onvoldoende oog voor informatiebeveiliging.;Er is een formeel vastgelegd beleid voor patchmanagement. Patchmanagement is op organisatieniveau ingevoerd en gedocumenteerd, in lijn met changemanagement. Patches worden in de basis overgenomen in samenwerking met CSIRT. It-medewerkers checken handmatig de patchlevels van besturingssystemen, databases en applicaties.;De effectiviteit van patchmanagement wordt regelmatig geëvalueerd. Deze evaluaties worden gedocumenteerd en verbeteringen worden bepaald. Patchmanagement wordt meer benaderd op basis van risico’s dan vanuit compliance.;Er zijn automatische controles op patchlevels en alerts voor it-medewerkers (maar geen automatische installatie van patches). Rapportages worden automatisch gegenereerd voor het schoolbestuur of de schoolleiding.
SM.07;Er is een proces voor threat- en vulnerabilitymanagement ingevoerd om bedreigingen te identificeren en kwetsbaarheden tijdig te detecteren en te verhelpen. Het gaat hierbij om kwetsbaarheden die kunnen leiden tot een verslechtering van de prestaties van of een aanval op bedrijfsmiddelen. Welke aanvalsvectoren cybercriminelen gebruiken, wordt ook beschouwd en er worden maatregelen genomen om blootstelling te verminderen.;Er is geen proces voor threat- en vulnerabilitymanagement. Er wordt niet geautomatiseerd op kwetsbaarheden gescand. Vrijwel alles wordt handmatig gedaan, systeem voor systeem.;Er is een eenvoudig en informeel threat- en vulnerabilitymanagementproces ingevoerd. Er is een vulnerabilityscanner, idealiter voor zowel web- als netwerkvectoren, die tevens scant op incorrecte configuratie van apparatuur. Scanning gebeurt ad hoc.;Er is een formeel vastgelegd proces voor threat- en vulnerabilitymanagement ingevoerd inclusief samenwerking met CERT, gedreven vanuit compliance en bekende risico’s. Er is een tool voor het beoordelen van kwetsbaarheden, waarschijnlijk gevoed met scans vanuit verschillende bronnen.;Threat- en vulnerabilitymanagement en patching zijn ingevoerd als onderdeel van een ecosysteem en niet als losse entiteit. Er is een geavanceerd en grondig proces ingevoerd voor het valideren van kwetsbaarheden. Dit proces maakt gebruik van penetratietesten. Het red-teamconcept is ingevoerd voor formele penetratietesten. Er wordt periodiek gerapporteerd over threat- en vulnerabilitymanagement. Het threat- en vulnerabilitymanagementproces wordt periodiek geëvalueerd.;De afdelingen it-beveiliging en it-operations implementeren processen om gezamenlijk de lifecycle van kwetsbaarheden te managen. Het ingevoerde proces is cruciaal voor closed-loop threat- en vulnerabilitymanagement, van bedreigingsidentificatie tot herstel en validatie. Data voor threat- en vulnerabilitymanagement is geïntegreerd met alle andere aspecten van it-beveiliging en operations, om near realtime aanpassingen in securitymanagement en netwerk- en datacentermanagement mogelijk te maken. Indicatoren richten zich op het verbeteren van beveiliging, in plaats van enkel het rapporteren van kwetsbaarheden.
SM.08;Interne beheers-, beveiligings- en auditmaatregelen worden ingevoerd tijdens configuratie, integratie en onderhoud van hardware en infrastructuursoftware met het doel om middelen te beschermen en beschikbaarheid en integriteit te waarborgen. Verantwoordelijkheden voor het gebruik van gevoelige infrastructuurcomponenten zijn duidelijk gedefinieerd en bekend bij degenen die infrastructuurcomponenten ontwikkelen en integreren. Het gebruik ervan wordt gecontroleerd en geëvalueerd.;Er is geen proces gedefinieerd voor de bescherming en beschikbaarheid van infrastructuurcomponenten. Het belang van it-infrastructuur wordt onderkend, maar er is geen consistente totaalaanpak. Er is geen aparte testomgeving voor it-infrastructuur.;Infrastructuurbescherming en -beschikbaarheid wordt ondersteund door enkele (formele) procedures en het belang van it-infrastructuur is duidelijk. Voor enkele omgevingen is een aparte testomgeving voor it-infrastructuur.;Er is een helder gedefinieerd en door iedereen begrepen proces voor de bescherming en beschikbaarheid van de it-infrastructuur. De procesbeschrijving is in lijn met de vereisten van de school en goedgekeurd door het bestuur. De verantwoordelijkheden voor het gebruik van gevoelige componenten van de infrastructuur zijn gedefinieerd en begrepen door de ontwikkelaars van infrastructuurcomponenten en degenen die ze implementeren. Het testen betreft onder meer de functionaliteit, beveiliging, beschikbaarheid en integriteit, en eventueel andere aanbevelingen van de leverancier. Test- en productieomgevingen van de it-infrastructuur zijn van elkaar gescheiden. Alle applicatiesoftware wordt voor installatie getest in een gescheiden maar vergelijkbare omgeving van productie. De installatie van software met een licentie wordt gedaan volgens richtlijnen van de leverancier.;Onderhoud van gevoelige it-infrastructuurcomponenten wordt gelogd en regelmatig geëvalueerd door verantwoordelijk management. Van alle infrastructuurdata en -software wordt een back-up gemaakt vóór het uitvoeren van installatie- of onderhoudstaken. De implementatie en uitvoering van relevante procedures worden periodiek geëvalueerd en gedocumenteerd.;De bescherming en beschikbaarheid van de infrastructuur is proactief afgeleid van de eisen binnen de organisatie voor beveiliging en beschikbaarheid. De infrastructuurcomponenten worden voortdurend bewaakt door geautomatiseerde detectie- en responsetechnologie, bijvoorbeeld SIEM, als integraal onderdeel van de infrastructuur.
SM.09;Een strategie of plan voor het onderhoud aan de infrastructuur is ontwikkeld en borgt dat wijzigingen worden beheerd in overeenstemming met de changemanagementprocedure van de organisatie. Hieronder vallen ook periodieke beoordelingen van organisatiebehoeften, patchmanagement, upgradestrategieën, risico's, beoordeling van kwetsbaarheden en beveiligingseisen.;Er is geen proces gedefinieerd voor het onderhoud van de infrastructuur. Wijzigingen aan de infrastructuur voor nieuwe applicaties worden gedaan zonder formele strategie of totaalplan. Onderhoud wordt uitgevoerd op basis van incidenten en korte termijnplanning.;Er is een informeel proces voor onderhoud van infrastructuur ingevoerd. Onderhoud van it-infrastructuur is niet gebaseerd op een gedefinieerde strategie en houdt geen rekening met organisatiebehoeften. Enkele onderhoudsactiviteiten worden gepland en/of gecoördineerd. Documentatie voor essentiële systeemsoftware wordt onderhouden.;Er is een duidelijk, gedefinieerd en begrepen proces voor het onderhoud van de it-infrastructuur. De procesomschrijving is in lijn met changemanagement en goedgekeurd door het schoolbestuur. Het proces ondersteunt de behoeften van essentiële businessapplicaties, is in lijn met it- en businessstrategieën en wordt consequent toegepast. Onderhoud wordt gepland, ingeroosterd en gecoördineerd. De documentatie voor systeemsoftware wordt onderhouden en periodiek geactualiseerd met leveranciersdocumentatie voor alle systemen.;Het onderhoudsproces van technische infrastructuur wordt consequent toegepast op alle it-componenten en focust zich op hergebruik. Het proces is goed georganiseerd en proactief. De it-infrastructuur ondersteunt de businessapplicaties adequaat. De effectiviteit van de infrastructurele onderhoudsprocedures wordt periodiek geëvalueerd.;Het onderhoudsproces voor technische infrastructuur is proactief en in lijn met essentiële businessapplicaties en technische architectuur. Er wordt regelmatig onderzoek gedaan naar de relevante organisatiebehoeften, patchmanagement, upgradestrategieën, risico’s, beoordeling van kwetsbaarheden en beveiligingseisen. Er worden good practices gebruikt voor technische oplossingen, en de organisatie is op de hoogte van de nieuwste platformontwikkelingen en managementtools. Kosten worden bespaard door infrastructuurcomponenten te standaardiseren en automatisering toe te passen.
SM.10;Er zijn beleid en procedures voor het genereren, veranderen, intrekken, vernietigen, verspreiden, certificeren, opslaan, invoeren, gebruik en de archivering van cryptografische sleutels om de sleutels te beschermen tegen aanpassing en ongeautoriseerde toegang.;Er is geen beleid of procedure voor key lifecycle management.;Er zijn informeel beleid en procedures voor key lifecycle management.;Er zijn formeel vastgelegd beleid en procedures voor key lifecycle management. Beschermende maatregelen zijn ingevoerd om informatie veilig met elkaar te kunnen delen, bijvoorbeeld door toepassing van encryptie. De vertrouwelijkheid en integriteit van private keys wordt afgedwongen.;De effectiviteit van de procedures voor cryptografisch sleutelmanagement wordt periodiek geëvalueerd.;Op basis van de periodieke assessments worden de procedures voor het beheer van cryptografische sleutels geëvalueerd en verbeterd. Tekortkomingen worden gerapporteerd aan het schoolbestuur of de schoolleiding.
SM.11;Beveiligingstechnieken en bijbehorende beheerprocedures, zoals firewalls, beveiligingsapparatuur, netwerksegmentatie en inbraakdetectie, worden gebruikt voor het autoriseren van toegangs- en besturingsinformatiestromen van en naar netwerken. Er wordt gebruikgemaakt van best practices op dit gebied (bijvoorbeeld NCSC, ISO/IEC, ITSec).;Er is geen netwerkbeveiligingsbeleid. Er zijn geen procedures of richtlijnen. Ad-hocrisicoanalyse en het gebruik van maatregelen door individuen.;Er is een informeel netwerkbeveiligingsbeleid. Er worden procedures voor implementatie van netwerkbeveiliging gevolgd, maar deze zijn niet formeel vastgesteld. Best practices worden gebruikt, maar niet op een gestructureerde manier.;Er is een netwerkbeveiligingsbeleid vastgesteld en ingevoerd: procedures, richtlijnen en documentatie voor het beheer van essentiële netwerkcomponenten zijn ingericht en worden onderhouden. Beveiligingstechnieken worden gebruikt voor toegangsautorisatie, beheer van informatiestromen en verschillende beveiligingszones. Bij het transport van gevoelige data over niet vertrouwde netwerken wordt geschikte encryptie gebruikt.;De relevante procedures worden periodiek geëvalueerd op actualiteit en uitvoering. De uitkomsten hiervan worden gedocumenteerd. Op basis van deze evaluaties worden verbeteringen doorgevoerd.;Op basis van het periodieke assessment worden de procedures geëvalueerd en verbeterd. Tekortkomingen worden gerapporteerd aan het schoolbestuur of de schoolleiding.
SM.12;Preventie-, detectie- en correctiemaatregelen met actuele beveiligingspatches en virusscanning zijn in de hele organisatie aanwezig om informatiesystemen en technologie te beschermen tegen malware, bijvoorbeeld in de vorm van virussen, wormen, spyware, spam.;Er is geen beleid voor het voorkomen van malware. Er is geen (volledig) geautomatiseerde anti-malwaresoftware. Er zijn geen (volledig) up-to-date virusdefinities.;Er is anti-malwarebeleid, maar dit is niet formeel vastgelegd. Er is antivirussoftware in gebruik. De virusdefinities zijn up-to-date. De meeste inkomende e-mails worden gefilterd op malware.;Er is anti-malwarebeleid gedefinieerd, gedocumenteerd en gecommuniceerd. Medewerkers zijn zich bewust van hun verantwoordelijkheid om zich aan het beleid te houden. Geautomatiseerde antivirussoftware is in gebruik en formeel vastgelegd. Beveiligingssoftware (versies en patches) wordt centraal gedistribueerd en bevat up-to-date virusdefinities. Alle (inkomende en uitgaande) e-mail wordt gefilterd op spam en malware. Er zijn maatregelen genomen om het verspreiden van malware te beperken.;De effectiviteit van het distributieproces, de gebruikelijke evaluatie van nieuwe bedreigingen en het filteren van de e-mails wordt periodiek geëvalueerd.;De periodieke assessments worden gebruikt om het beheersen van malwareaanvallen te evalueren en te verbeteren. Tekortkomingen worden aan het schoolbestuur of de schoolleiding gerapporteerd.
SM.13;Technologie gerelateerd aan beveiliging is bestand gemaakt tegen manipulatie en beveiligingsdocumentatie wordt niet onnodig openbaar gemaakt.;Er zijn geen specifieke maatregelen getroffen om aan beveiliging gerelateerde technologie te beschermen. Reguliere documentatie en beveiligingsdocumentatie worden op dezelfde manier opgeslagen.;Er zijn beleid en procedures opgesteld om de gevolgen van een inbreuk in de beveiliging te beperken. Deze bevatten specifiek beheersmaatregelen voor configuratiemanagement, applicatietoegang, databeveiliging en fysieke beveiligingseisen.;Beveiligingsfuncties zijn ontworpen om wachtwoordregels te ondersteunen, zoals minimumlengte, soort karakters, geldigheidsduur en voorkomen van hergebruik. Toegang is geautoriseerd en op de juiste wijze goedgekeurd.;Het toekennen en goedkeuren van toegang, mislukte toegangspogingen, geblokkeerde toegang en geautoriseerde toegang tot gevoelige bestanden of data worden geregistreerd.;Veiligheidsrapportage wordt door het systeem gegenereerd en gebruikt om (kwaadaardig) binnendringen via kwetsbaarheden van het netwerk te voorkomen. De maatregelen zijn onderdeel van een jaarlijkse managementreview van veiligheidsvoorzieningen voor fysieke en logische toegang tot bestanden en data.
PH.01;Voor specifieke (kantoor)ruimten waarin gevoelige informatie aanwezig is of it-componenten staan, heeft de organisatie fysieke beveiligingsmaatregelen vastgesteld en ingevoerd in overeenstemming met de organisatie-eisen. De toegang tot informatiesystemen wordt hierdoor op passende wijze beperkt en risico’s met betrekking tot diefstal, temperatuur, brand, rook, water, trillingen, terreur, vandalisme, stroomuitval, chemicaliën of explosieven worden effectief voorkomen, gedetecteerd en beperkt. Toegang tot deze ruimten wordt gemotiveerd, geautoriseerd, geregistreerd en gemonitord. Dit geldt voor alle personen die de ruimten betreden, inclusief medewerkers, tijdelijke medewerkers, leerlingen, leveranciers, bezoekers of welke andere derde partij dan ook.;Er wordt geen fysiek beveiligingsbeleid gehanteerd. De organisatie kan niet snel diefstal of aanvallen op gebouwen en apparatuur detecteren. Het beheer van faciliteiten en apparatuur is afhankelijk van de bekwaamheid van enkele individuen.;Er zijn beleidskaders voor fysieke beveiliging, maar deze zijn niet volledig en worden niet consequent gehanteerd. Overtreding van regels wordt niet opgemerkt. Fysieke beveiliging is een informeel proces en standaarden worden niet consequent toegepast binnen de organisatie.;"Er is een alomvattend op risico’s gebaseerd beleid inzake fysieke beveiliging. Dat beleid is gedocumenteerd, gecommuniceerd en wordt ondersteund door (toegangs)systemen voor de bescherming en ondersteuning van medewerkers, leerlingen, leveranciers, bezoekers, et cetera. Het beleid is ook voor incidentrespons en -rapportage. Het beleid is goedgekeurd door het schoolbestuur of de schoolleiding. Er zijn effectieve maatregelen genomen om bedreigingen en ongeautoriseerde toegang tot terrein en gebouwen en diefstal van apparatuur te voorkomen, te detecteren en tegen te houden. Fysieke beveiligingsmaatregelen zijn passend voor de organisatie en worden actief meegewogen vanaf de eerste fase van een eventuele verhuizing of verbouwing; er wordt rekening gehouden met ontwerp- en certificeringseisen voor zonering en controle. Verantwoordelijkheden en eigenaarschap zijn duidelijk vastgesteld.";Het fysieke beveiligingsbeleid behandelt ook de veiligheid en bescherming van medewerkers en apparatuur wanneer deze niet op locatie zijn. Het beleid schrijft ook voor dat het management toezicht houdt op de effectiviteit van de beheersmaatregelen en het voldoen aan standaarden, en dat er in het risicomanagementproces rekening gehouden wordt met de mogelijkheid tot herstel van faciliteiten en apparatuur. Voor alle faciliteiten is bepaald welke standaarden van toepassing zijn. Dit betreft onder meer terreinkeuze, bouw, bewaking, veiligheid van medewerkers, mechanica, elektronica en bescherming tegen omgevingsfactoren (zoals brand, blikseminslag en overstroming) Het voldoen aan het beleid wordt op ad-hocbasis geëvalueerd (door de second line of defense).;Er is een goedgekeurde langetermijnplanning voor de faciliteiten die essentieel zijn voor de ondersteuning van het terrein en de it-omgeving, gebaseerd op het beleid. Alle faciliteiten zijn geïnventariseerd en geclassificeerd volgens het informatierisicomanagementproces. Het al dan niet voldoen aan het beveiligingsbeleid wordt periodiek gerapporteerd aan het schoolbestuur of de schoolleiding. Het beleid wordt jaarlijks geëvalueerd, geactualiseerd en opnieuw goedgekeurd door het schoolbestuur.
PH.02;Procedures worden vastgesteld en gevolgd om toegang en noodtoegang tot kritieke it-ruimtes of datacenters (zoals locaties, gebouwen en ruimten) toe te staan, te beperken en in te trekken, afhankelijk van organisatiebehoeften. Adequate beveiligingsmaatregelen, zoals een slot op deur of een toegangssysteem met kaartsleutel of cijferslot, worden gebruikt om fysieke toegang tot computerfaciliteiten waarin zich belangrijke applicaties bevinden te beperken.;Er zijn geen procedures vastgelegd voor de administratie van fysieke toegang. Medewerkers hebben onbeperkt fysieke toegang tot het terrein, de gebouwen en de ruimtes van de organisatie. Andere procedures voor beheer en bescherming van fysieke it-eigendommen zijn niet of nauwelijks vastgelegd.;Er zijn informele procedures om toegang tot specifieke ruimtes te beperken. Fysieke beveiligingsdoelen zijn niet gebaseerd op formele standaarden of organisatiedoelen. Onderhoudsprocedures voor de faciliteiten worden niet (goed) vastgelegd en hangen vooral af van de good practices van enkele individuen.;Er worden formeel vastgelegde procedures voor de administratie van fysieke toegang toegepast. Er worden beveiligingsmaatregelen en toegangsbeperkingen toegepast zodat alleen geautoriseerde medewerkers fysieke toegang heeft tot gebouwen, it-kritieke omgevingen of datacenters. Toegang tot fysieke it-omgevingen (serverruimtes) wordt verleend op basis van functie en verantwoordelijkheden. Er zijn procedures om de toegangsprofielen up-to-date te houden. Er is een proces ingevoerd om alle toegangen tot fysieke it-omgevingen te controleren en te bewaken, waarbij alle bezoekers, inclusief leveranciers en onderhoudsmedewerkers, worden geregistreerd. Verantwoordelijkheden en eigenaarschap zijn duidelijk toegewezen en gecommuniceerd.;Daadwerkelijke toegang en overtredingen van het toegangsbeleid wordt streng gecontroleerd en periodiek bekeken. Gestandaardiseerde technieken worden toegepast om omgevings- en veiligheidsfactoren voor fysieke beveiliging aan te pakken. Het management onderzoekt periodiek de doeltreffendheid van de autorisaties en het gebruik van de toe te passen standaarden. Het management heeft doelen en metrics vastgesteld voor het beheer van fysieke it-omgevingen. De operationele effectiviteit van de fysieke beveiligingsprocedures wordt periodiek geëvalueerd.;Toegangsbeheer wordt voortdurend gecontroleerd. De omgeving wordt beheerd en bewaakt door gespecialiseerde apparatuur en hardwareruimtes worden op afstand beheerd. Er worden preventief onderhoudsprogramma's uitgevoerd volgens strikte tijdschema's en gevoelige apparatuur wordt regelmatig getest en gecontroleerd. Strategieën en standaarden voor faciliteiten zijn volgens it-beschikbaarheidsdoelen en geïntegreerd in continuïteitsplanning en crisismanagement. De fysieke beveiligingsfaciliteiten worden door het management geëvalueerd en geoptimaliseerd op basis van de vastgestelde doelen en metrics.
OP.01;De organisatie heeft procedures voor geautomatiseerde jobprocessing. Taakactiviteiten worden gecontroleerd en omvatten het gebruik van interfaces tussen relevante systemen om te bevestigen dat de datatransmissies volledig, nauwkeurig en geldig zijn. En de resultaten van de back-ups om de succesvolle uitvoering te bevestigen. Storingen worden geregistreerd en opgelost via de procedure voor incidentmanagement. De mogelijkheid om taakschema’s, batchtaken en geautomatiseerde interfaces te wijzigen is beperkt tot geautoriseerde personen.;Er zijn geen procedures vastgesteld voor jobprocessing.;Er zijn verschillende runbooks voor productietaken beschikbaar en deze beschrijven in het algemeen taken en interfaces voor de meest relevante systemen. Jobprocessing wordt lokaal (per afdeling) ingevoerd en er is geen correlatie tussen verschillende systemen. Afwijkingen in (back-up) jobscheduling worden niet centraal geregistreerd (via incidentmanagement).;.;Rapportage over jobprocessing maakt deel uit van de rapportage over het servicelevel. De operationele effectiviteit van jobprocessing wordt periodiek geëvalueerd.;Speciale tooling wordt gebruikt om de jobprocessing en de opvolging van daaraan gerelateerde afwijkingen te automatiseren (bijvoorbeeld automatische herstart), afhankelijk van hoe belangrijk de taken zijn.
OP.02;De organisatie heeft een strategie ingevoerd voor het maken van back-ups van relevante data en programma’s. Back-up- en herstelprocedures zijn formeel gedefinieerd en ingevoerd voor alle daarvoor aangewezen systemen. Het back-upschema en de retentieperiode zijn in lijn met de door de organisatie geaccepteerde risico’s voor dataverlies, gebaseerd op de gevoeligheid van het systeem en de kosten voor handmatig herstel. Herstelprocedures worden periodiek getest en gedocumenteerd.;Er zijn geen procedures voor back-up en herstel.;in lijn met de eisen van de organisatie.;Er zijn passende procedures en beleid voor de back-up van systemen, applicaties, data en documentatie, en deze nemen zowel organisatie- als beveiligingseisen in overweging. Beleid en procedures zijn in lijn met organisatiebehoeften en goedgekeurd door het schoolbestuur of de schoolleiding. De verantwoordelijkheden voor het maken, herstellen en bewaken van back-ups zijn duidelijk toegewezen. De prioriteit voor dataherstel is gebaseerd op eisen die de organisatie heeft bepaald en procedures voor de continuïteit van it-diensten.;Door middel van het risicomanagementmodel en it-servicecontinuïteitsplan wordt periodiek bepaald welke data essentieel is voor de organisatie. Er worden periodiek voldoende hersteltesten uitgevoerd om te garanderen dat alle componenten van back-ups effectief en correct hersteld kunnen worden. De operationele effectiviteit van back-up- en herstelprocedures worden periodiek geëvalueerd.;De performance van het back-up- en herstelproces wordt periodiek aan het schoolbestuur of de schoolleiding gerapporteerd en indien nodig worden verbeteringen voorgesteld. De procedures zijn een belangrijk onderdeel van de disasterrecoveryplanning van de organisatie. Systemen, applicaties, gegevens en documentatie die door derden worden onderhouden of verwerkt, worden adequaat geback-upt of anderszins beveiligd. Teruggave van back-ups door derden is verplicht en escrow- of deponeringsregelingen worden overwogen.
OP.03;De organisatie heeft procedures ingevoerd om ervoor te zorgen dat de prestaties en capaciteit van it-services en de it-infrastructuur de overeengekomen servicedoelstellingen op een kosteneffectieve en tijdige manier kunnen realiseren. Capacity- en performancemanagement houdt rekening met alle middelen die nodig zijn om de it-service te leveren en met plannen voor korte, middellange en lange termijn businessrequirements, inclusief het voorspellen van toekomstige behoeften op basis van eisen voor werkbelasting, opslag en onvoorziene gebeurtenissen.;Er is geen capacity- en performancemanagement ingevoerd.;Er is een proces en technologie ingevoerd om relatief eenvoudige tracking en handmatige rapportage van raw performance metrics op serverniveau te bewerkstelligen. Rapportage is handmatig en ad hoc (vooral op basis van incidenten).;Er is een proces en technologie gedefinieerd en ingevoerd om samenhangende tracking en geautomatiseerde rapportage van raw performance metrics op server- of partitionniveau te bewerkstelligen. De geautomatiseerde periodieke rapportage op basis van metrics wordt voor het grootste deel van de infrastructuur gedaan. Deze rapportages maken het signaleren van trends en problemen mogelijk en geven beperkt inzicht in toekomstige behoeften.;.;Belangrijke onderdelen van de infrastructuur en het applicatielandschap worden geanalyseerd om toekomstige behoeften te voorspellen. Dit wordt gestructureerd uitgevoerd om prestatie- en continuïteitsplanning te ondersteunen.
